lemme;genre;freq
imperméabilisant;m;0,00
implémentation;f;0,00
impraticabilité;f;0,00
improvisade;f;0,00
impulsive;f;0,00
impédance;f;0,00
impérialisation;f;0,00
in-bord;m;0,00
inactif;m;0,00
inactivation;f;0,00
inclinomètre;m;0,00
incomplétude;f;0,00
incoordination;f;0,00
incrimination;f;0,00
indemnités-repa;f;0,00
indentification;f;0,00
indexation;f;0,00
indexeur;m;0,00
indisponibilité;f;0,00
indole;m;0,00
inducteur;m;0,00
induit;m;0,00
industrie-clé;f;0,00
indécise;m;0,00
indéfini;m;0,00
indépendantisme;m;0,00
inemploi;m;0,00
infectiologie;f;0,00
infestation;f;0,00
infibulation;f;0,00
infiltrat;m;0,00
inflammabilité;f;0,00
infliction;f;0,00
infographie;f;0,00
infrason;m;0,00
ingénierie;f;0,00
inhibiteur;m;0,00
initialisation;f;0,00
innovateur;m;0,00
insert;m;0,00
installateur;m;0,00
instrumental;m;0,00
insula;f;0,00
insulation;f;0,00
inséminateur;m;0,00
intellectualisation;f;0,00
intension;f;0,00
intentionnalité;f;0,00
inter-école;f;0,00
interactivité;f;0,00
intercepteur;m;0,00
intercommunication;f;0,00
interconnexion;f;0,00
interface;f;0,00
interférométrie;f;0,00
interféron;m;0,00
interlope;m;0,00
interphase;f;0,00
interpolateur;m;0,00
interpréteur;m;0,00
interrelation;f;0,00
intersaison;f;0,00
interventionnisme;m;0,00
inti;m;0,00
intifada;m;0,00
intimidateur;m;0,00
intimé;m;0,00
intranet;m;0,00
intubation;f;0,00
intumescence;f;0,00
intussusception;f;0,00
intégrateur;m;0,00
inuit;f;0,00
invagination;f;0,00
invalidation;f;0,00
invariance;f;0,00
inverseur;m;0,00
inéligibilité;f;0,00
inélégance;f;0,00
inévitabilité;f;0,00
iodure;m;0,00
ippon;m;0,00
ira;f;0,00
iraquien;m;0,00
iridescence;f;0,00
iridologie;f;0,00
iroquois;m;0,00
irrévocabilité;f;0,00
isabelle;m;0,00
ischémie;f;0,00
isme;m;0,00
isochronisme;m;0,00
isoniazide;m;0,00
isotope;m;0,00
itinérant;m;0,00
jacqueline;f;0,00
jacquot;m;0,00
jaguarondi;m;0,00
jam-session;f;0,00
jamaïquain;m;0,00
jambier;m;0,00
je;f;0,00
jet-stream;m;0,00
jeunet;m;0,00
jigger;m;0,00
jocko;m;0,00
joint-venture;f;0,00
jojoba;m;0,00
jonglage;m;0,00
jonkheer;m;0,00
jordanien;m;0,00
jordanienne;f;0,00
journalière;f;0,00
joué;f;0,00
joystick;m;0,00
judaïcité;f;0,00
judéen;m;0,00
judéité;f;0,00
judéo-christianisme;m;0,00
jugeur;m;0,00
jumper;m;0,00
jumping;m;0,00
jungien;m;0,00
jéjunum;m;0,00
kaddish;m;0,00
kadi;m;0,00
kafir;m;0,00
kalachnikov;f;0,00
kali;m;0,00
kaliémie;f;0,00
kamala;m;0,00
kanji;m;0,00
kaori;m;0,00
kapokier;m;0,00
kappa;m;0,00
karaoké;m;0,00
kart;m;0,00
karting;m;0,00
kata;m;0,00
katal;m;0,00
kava;m;0,00
kayac;m;0,00
kazakh;m;0,00
keepsake;m;0,00
keffieh;m;0,00
keiretsu;m;0,00
kelvin;m;0,00
kendo;m;0,00
kerrie;f;0,00
kevlar;m;0,00
khat;m;0,00
kicker;m;0,00
kief;m;0,00
kilim;m;0,00
kilohertz;m;0,00
kinase;f;0,00
kinescope;m;0,00
kinesthésie;f;0,00
kinésique;f;0,00
kinésithérapie;f;0,00
kip;m;0,00
kiva;f;0,00
klebs;m;0,00
kleptomanie;f;0,00
klystron;m;0,00
kodiak;m;0,00
kondo;m;0,00
kopek;m;0,00
kora;f;0,00
kosovar;m;0,00
kot;m;0,00
kraal;m;0,00
krak;m;0,00
kraken;m;0,00
krill;m;0,00
kriss;m;0,00
krypton;m;0,00
kung-fu;m;0,00
kvas;m;0,00
kérabau;m;0,00
kératoplastie;f;0,00
kératose;f;0,00
l-dopa;f;0,00
labelle;m;0,00
labri;m;0,00
lack;m;0,00
lactate;m;0,00
lactation;f;0,00
lactose;m;0,00
lacération;f;0,00
lagan;m;0,00
laisse-la-moi;f;0,00
laissez-faire;m;0,00
lambada;f;0,00
lambel;m;0,00
laminectomie;f;0,00
lance-engins;m;0,00
lance-flamme;m;0,00
lance-fusée;m;0,00
lance-grenade;m;0,00
lance-grenades;m;0,00
lance-roquette;m;0,00
lanceron;m;0,00
landing;m;0,00
landlord;m;0,00
lanthane;m;0,00
laotien;m;0,00
lapalissade;f;0,00
laparoscopie;f;0,00
lapinière;f;0,00
largue;m;0,00
largueur;m;0,00
larvicide;m;0,00
laryngoscopie;f;0,00
lasure;f;0,00
latino;m;0,00
lats;m;0,00
lattis;m;0,00
latvien;m;0,00
lave-auto;m;0,00
lave-linge;m;0,00
laxité;f;0,00
leasing;m;0,00
lectorat;m;0,00
leishmaniose;f;0,00
lek;m;0,00
lem;m;0,00
lepton;m;0,00
lettrage;m;0,00
lettre-clé;f;0,00
leucocytose;f;0,00
lev;m;0,00
leva;m;0,00
liage;m;0,00
libretto;m;0,00
libéro;m;0,00
lido;m;0,00
lidocaïne;f;0,00
liliacée;f;0,00
liman;m;0,00
limbo;m;0,00
limette;f;0,00
limiteur;m;0,00
limoselle;f;0,00
lindor;m;0,00
linga;m;0,00
lingala;m;0,00
lingette;f;0,00
linter;m;0,00
lipase;f;0,00
lipiodol;m;0,00
lipome;m;0,00
liposome;m;0,00
liposuccion;f;0,00
lipothymie;f;0,00
liquor;m;0,00
lirette;f;0,00
lisibilité;f;0,00
lisier;m;0,00
listeria;f;0,00
listing;m;0,00
liston;m;0,00
lithiase;f;0,00
lithosphère;f;0,00
lithotripsie;f;0,00
lithotriteur;m;0,00
lividité;f;0,00
livre-cassette;m;0,00
livèche;f;0,00
lloyd;m;0,00
loader;m;0,00
lobbies;m;0,00
lobbying;m;0,00
locateur;m;0,00
lock-out;m;0,00
locuste;f;0,00
lof;m;0,00
logisticien;m;0,00
logo;m;0,00
lombalgie;f;0,00
lombardo;m;0,00
lompe;m;0,00
long-métrage;m;0,00
longane;m;0,00
longuet;m;0,00
looser;m;0,00
loquacité;f;0,00
loran;m;0,00
lori;m;0,00
loris;m;0,00
lsd;m;0,00
lubrification;f;0,00
luce;f;0,00
lucilie;f;0,00
lucite;f;0,00
luddite;m;0,00
luffa;m;0,00
lustrage;m;0,00
lycanthrope;m;0,00
lycanthropie;f;0,00
lymphocytose;f;0,00
lymphosarcome;m;0,00
lyncheur;m;0,00
lyse;f;0,00
lysimaque;f;0,00
lysosome;m;0,00
lèche-botte;m;0,00
lécithine;f;0,00
légalisation;f;0,00
légionellose;f;0,00
lémur;m;0,00
léprologie;f;0,00
létalité;f;0,00
macadamia;m;0,00
maccarthysme;m;0,00
machaon;m;0,00
machmètre;m;0,00
macis;m;0,00
macrolide;m;0,00
macrophage;m;0,00
macroéconomie;f;0,00
macula;f;0,00
macumba;f;0,00
macédonienne;f;0,00
madrague;f;0,00
madre;m;0,00
maffieux;m;0,00
maffioso;m;0,00
mafieux;m;0,00
magasinage;m;0,00
magenta;m;0,00
magnitude;f;0,00
magnétite;f;0,00
magnétomètre;m;0,00
magnétron;m;0,00
magret;m;0,00
magyar;m;0,00
maharadja;m;0,00
maigrelet;m;0,00
maigrelette;f;0,00
mailing;m;0,00
mainlevée;f;0,00
maki;m;0,00
maladrerie;f;0,00
malais;m;0,00
malaisien;m;0,00
malaxeur;m;0,00
malentendant;m;0,00
malléole;f;0,00
malm;m;0,00
malmenage;m;0,00
maltraitance;f;0,00
malus;m;0,00
mam'zelle;f;0,00
mamba;m;0,00
mammectomie;f;0,00
mammographie;f;0,00
mammoplastie;f;0,00
mamy;f;0,00
manageur;m;0,00
mandat-carte;m;0,00
mandrill;m;0,00
manganite;m;0,00
mangouste;f;0,00
maniabilité;f;0,00
maniacodépressif;m;0,00
manillon;m;0,00
manipule;m;0,00
mannitol;m;0,00
manoeuvrabilité;f;0,00
manouvrier;m;0,00
mansion;f;0,00
manta;f;0,00
manubrium;m;0,00
manufacturier;m;0,00
maquerellage;m;0,00
mara;m;0,00
marae;m;0,00
maranta;m;0,00
marchandiseur;m;0,00
marcotte;f;0,00
margot;m;0,00
margrave;m;0,00
mariachi;m;0,00
marian;f;0,00
marimba;m;0,00
marlin;m;0,00
marouette;f;0,00
marshal;m;0,00
marsupial;m;0,00
marteleur;m;0,00
mascarpone;m;0,00
masculinité;f;0,00
maser;m;0,00
masquage;m;0,00
masque-espion;m;0,00
mastectomie;f;0,00
mastite;f;0,00
mastère;m;0,00
maternage;m;0,00
matriarche;f;0,00
maximisation;f;0,00
mayo;f;0,00
maître-chien;m;0,00
maître-coq;m;0,00
menez;m;0,00
menhaden;m;0,00
menora;f;0,00
menstruation;f;0,00
mentholé;m;0,00
menuise;f;0,00
mercaptan;m;0,00
merchandising;m;0,00
merl;m;0,00
merlot;m;0,00
merveillosité;f;0,00
mescal;m;0,00
mesclun;m;0,00
mesmérisme;m;0,00
mestre;m;0,00
mesurette;f;0,00
mets-la-toi;m;0,00
meulage;m;0,00
meurtre-suicide;m;0,00
mezcal;m;0,00
mi-américaine;m;0,00
mi-ange;m;0,00
mi-capacité;f;0,00
mi-carrier;f;0,00
mi-chatte;f;0,00
mi-démon;m;0,00
mi-fleuve;m;0,00
mi-humain;m;0,00
mi-machine;f;0,00
mi-mai;f;0,00
mi-mexicain;m;0,00
mi-oiseau;m;0,00
mi-saison;f;0,00
mi-salade;f;0,00
mi-salaire;m;0,00
mi-singe;m;0,00
mi-série;f;0,00
mi-trimestre;m;0,00
mi-végétal;m;0,00
micro-cravate;m;0,00
micro-onde;f;0,00
micro-organisme;m;0,00
micro-trottoir;m;0,00
microanalyse;f;0,00
microbiologie;f;0,00
microbus;m;0,00
microchimie;f;0,00
microcircuit;m;0,00
microcomposant;m;0,00
microcopie;f;0,00
microcycle;m;0,00
microfiche;f;0,00
microgramme;m;0,00
microgravité;f;0,00
micromètre;m;0,00
microscopie;f;0,00
microseconde;f;0,00
microsonde;f;0,00
microédition;f;0,00
midrash;m;0,00
miellat;m;0,00
migraineux;m;0,00
mildiou;m;0,00
milicienne;f;0,00
militarisation;f;0,00
milliardième;m;0,00
millilitre;m;0,00
millénarisme;m;0,00
millénium;m;0,00
milonga;f;0,00
milouin;m;0,00
mimolette;f;0,00
minbar;m;0,00
minerval;m;0,00
mini-ordinateur;m;0,00
minibar;m;0,00
minigolf;m;0,00
minimalisme;m;0,00
minimax;m;0,00
minuteur;m;0,00
minéralisation;f;0,00
mirepoix;f;0,00
mirmidon;m;0,00
missilier;m;0,00
mitochondrie;f;0,00
mitose;f;0,00
ml;m;0,00
mn;m;0,00
mnémotechnique;f;0,00
mobil-home;m;0,00
moco;m;0,00
mod;m;0,00
model;m;0,00
modeleur;m;0,00
modem;m;0,00
modern style;m;0,00
modus operandi;m;0,00
modélisation;f;0,00
modélisme;m;0,00
moghol;m;0,00
mohican;m;0,00
moho;m;0,00
moiré;m;0,00
moise;f;0,00
molard;m;0,00
moly;m;0,00
molybdène;m;0,00
moment-clé;m;0,00
moments-clé;m;0,00
momie;f;0,00
momification;f;0,00
monadologie;f;0,00
mondialisation;f;0,00
monition;f;0,00
monitor;m;0,00
monitorage;m;0,00
monitoring;m;0,00
monoamine;f;0,00
monocoque;m;0,00
monocratie;f;0,00
monocycle;m;0,00
monocylindre;m;0,00
monofilament;m;0,00
monokini;m;0,00
monolinguisme;m;0,00
monorail;m;0,00
monospace;m;0,00
monte;f;0,00
monte-plat;m;0,00
montre-la-moi;f;0,00
monumentalité;f;0,00
mooré;m;0,00
moos;m;0,00
moque;f;0,00
moralisateur;m;0,00
mordeur;m;0,00
mordeuse;f;0,00
morelle;f;0,00
moresque;f;0,00
morgeline;f;0,00
morgon;m;0,00
moria;f;0,00
morphing;m;0,00
morphogenèse;f;0,00
morula;f;0,00
mos;m;0,00
mot-valise;m;0,00
moteur-fusée;m;0,00
motilité;f;0,00
motivateur;m;0,00
motocross;m;0,00
motoculture;f;0,00
motocyclisme;m;0,00
motoneige;f;0,00
motoneurone;m;0,00
motricité;f;0,00
mots-croisés;m;0,00
mouchage;m;0,00
moudjahidin;m;0,00
moudjahidine;m;0,00
moufette;f;0,00
mouilleur;m;0,00
moulinage;m;0,00
mound;m;0,00
mousquetade;f;0,00
moutier;m;0,00
moyen-oriental;m;0,00
mozzarelle;f;0,00
mucilage;m;0,00
mucor;m;0,00
mucoviscidose;f;0,00
muesli;m;0,00
mulette;f;0,00
mullah;m;0,00
multiculturalisme;m;0,00
multiplex;m;0,00
multiplexe;m;0,00
multipropriété;f;0,00
multitâche;m;0,00
mungo;m;0,00
muon;m;0,00
muqueuse;f;0,00
murage;m;0,00
muridé;m;0,00
murin;m;0,00
muscovite;f;0,00
musicologie;f;0,00
musicothérapie;f;0,00
musqué;m;0,00
muséologie;f;0,00
mutabilité;f;0,00
myasthénie;f;0,00
mycose;f;0,00
mycène;m;0,00
myocardiopathie;f;0,00
myoclonie;f;0,00
myoglobine;f;0,00
myosine;f;0,00
myosis;m;0,00
myrmidon;m;0,00
myste;m;0,00
myéline;f;0,00
méconduite;f;0,00
méconium;m;0,00
mécénat;m;0,00
médecin-conseil;m;0,00
médecine-ball;m;0,00
médiane;f;0,00
médiascope;m;0,00
médiastin;m;0,00
médiatisation;f;0,00
médiator;m;0,00
médicalisation;f;0,00
médiumnité;f;0,00
médulla;f;0,00
méforme;f;0,00
mégacôlon;m;0,00
mégahertz;m;0,00
mégajoule;m;0,00
mégalopole;f;0,00
mégalosaure;m;0,00
mégère;f;0,00
méiose;f;0,00
mélanine;f;0,00
mélanome;m;0,00
mélatonine;f;0,00
mémorisation;f;0,00
méningiome;m;0,00
méningocoque;m;0,00
méritocratie;f;0,00
mésencéphale;m;0,00
mésentère;m;0,00
méson;m;0,00
mésopotamien;m;0,00
mésosphère;f;0,00
métabolite;m;0,00
métacarpe;m;0,00
métacarpien;m;0,00
métallisation;f;0,00
métallographie;f;0,00
métaphase;f;0,00
métatarse;m;0,00
méthacrylate;m;0,00
méthadone;f;0,00
méthanal;m;0,00
méthanol;m;0,00
méthodologie;f;0,00
méthyle;m;0,00
méthédrine;f;0,00
métreur;m;0,00
mêle-tout;m;0,00
n;m;0,00
na;f;0,00
nabi;m;0,00
nable;m;0,00
naga;m;0,00
naira;m;0,00
namibien;m;0,00
nanomètre;m;0,00
nanoseconde;f;0,00
nanotechnologie;f;0,00
nantaise;f;0,00
napel;m;0,00
naphtalène;m;0,00
nappage;m;0,00
narco-analyse;f;0,00
narcolepsie;f;0,00
narcotrafic;m;0,00
narcotrafiquant;m;0,00
nasdaq;m;0,00
nasique;m;0,00
nasopharynx;m;0,00
natron;m;0,00
natrum;m;0,00
natrémie;f;0,00
nautile;m;0,00
navel;f;0,00
navigabilité;f;0,00
navire-citerne;m;0,00
nay;f;0,00
neck;m;0,00
nectarine;f;0,00
nestor;m;0,00
neurinome;m;0,00
neurobiologie;f;0,00
neurochimie;f;0,00
neurochirurgie;f;0,00
neurofibromatose;f;0,00
neurolinguistique;f;0,00
neurologie;f;0,00
neuropathie;f;0,00
neuropathologie;f;0,00
neuropeptide;m;0,00
neuropsychiatrie;f;0,00
neuroscience;f;0,00
neurotoxine;f;0,00
neurotransmetteur;m;0,00
neutralisateur;m;0,00
neutrino;m;0,00
neutropénie;f;0,00
nietzschéenne;f;0,00
nigel;f;0,00
nigérian;m;0,00
nikkei;m;0,00
nimbo-stratus;m;0,00
niobium;m;0,00
nitre;m;0,00
nitrogène;m;0,00
nobilitas;f;0,00
noblaillon;m;0,00
nodule;m;0,00
nombrilisme;m;0,00
non-alignement;m;0,00
non-amour;m;0,00
non-combattant;m;0,00
non-comparution;f;0,00
non-concurrence;f;0,00
non-conformité;f;0,00
non-consommation;f;0,00
non-croyance;f;0,00
non-culpabilité;f;0,00
non-droit;m;0,00
non-ferreux;m;0,00
non-fumeur;m;0,00
non-prolifération;f;0,00
non-représentation;f;0,00
non-respect;m;0,00
non-utilisation;f;0,00
non-vie;f;0,00
non-événement;m;0,00
nope;f;0,00
noradrénaline;f;0,00
nord-américain;m;0,00
nord-vietnamien;m;0,00
nordicité;f;0,00
nouage;m;0,00
novation;f;0,00
novelette;f;0,00
novotique;f;0,00
novélisation;f;0,00
nuancier;m;0,00
nubuck;m;0,00
nucléoside;m;0,00
nucléotide;m;0,00
nucléus;m;0,00
nuitard;m;0,00
numérateur;m;0,00
numérisation;f;0,00
numérologie;f;0,00
nunchaku;m;0,00
nursing;m;0,00
nutriment;m;0,00
nymphomanie;f;0,00
néandertalien;m;0,00
nébuleuse;f;0,00
nébuliseur;m;0,00
nécropsie;f;0,00
négationnisme;m;0,00
négativisme;m;0,00
nématode;m;0,00
néo-flic;m;0,00
néo-gangster;m;0,00
néocolonialisme;m;0,00
néocortex;m;0,00
néofascisme;m;0,00
néolibéralisme;m;0,00
néonazi;m;0,00
néoplasie;f;0,00
néoprène;m;0,00
néoréalisme;m;0,00
néphrectomie;f;0,00
néphrologie;f;0,00
néroli;m;0,00
objectivation;f;0,00
obstructionnisme;m;0,00
obturation;f;0,00
octane;m;0,00
octet;m;0,00
oculus;m;0,00
ocytocine;f;0,00
océanographie;f;0,00
océanologie;f;0,00
odomètre;m;0,00
odontologie;f;0,00
oenologie;f;0,00
oenothera;m;0,00
off-shore;m;0,00
official;m;0,00
offshore;m;0,00
ognon;m;0,00
oh;m;0,00
oiseau-clé;m;0,00
oiseau-vedette;m;0,00
oisellerie;f;0,00
okapi;m;0,00
ola;f;0,00
oliver;m;0,00
olivine;f;0,00
olécrane;m;0,00
oléfine;f;0,00
omniscience;f;0,00
on;m;0,00
oncologie;f;0,00
ondatra;m;0,00
ongulé;m;0,00
onirisme;m;0,00
opacification;f;0,00
ophtalmoscope;m;0,00
opiacé;m;0,00
optimisation;f;0,00
optométrie;f;0,00
organiseur;m;0,00
organon;m;0,00
orin;m;0,00
orlon;m;0,00
ornithoptère;m;0,00
orographie;f;0,00
oropharynx;m;0,00
orphie;f;0,00
orpiment;m;0,00
orthodontie;f;0,00
orthophonie;f;0,00
oryctérope;m;0,00
oryx;m;0,00
oscilloscope;m;0,00
ose;m;0,00
osmium;m;0,00
osmonde;f;0,00
osso buco;m;0,00
ost;m;0,00
ostréiculture;f;0,00
ostéoarthrite;f;0,00
ostéogenèse;f;0,00
ostéomyélite;f;0,00
ostéoporose;f;0,00
ostéosarcome;m;0,00
ostéotomie;f;0,00
otalgie;f;0,00
otoscope;m;0,00
ouaouaron;m;0,00
ounce;f;0,00
ourdou;m;0,00
ouroboros;m;0,00
outilleur;m;0,00
outrigger;m;0,00
ovariectomie;f;0,00
oxalate;m;0,00
oxychlorure;m;0,00
oxydant;m;0,00
oxymore;m;0,00
oxymoron;m;0,00
oxymétrie;f;0,00
oïl;m;0,00
p.m.;m;0,00
package;m;0,00
packaging;m;0,00
pacs;m;0,00
pagel;m;0,00
paillis;m;0,00
paleron;m;0,00
palilalie;f;0,00
palindrome;m;0,00
palle;f;0,00
palynologie;f;0,00
paléozoïque;m;0,00
panachage;m;0,00
panaméen;m;0,00
panatella;m;0,00
pancetta;f;0,00
pancréatectomie;f;0,00
pancréatite;f;0,00
pandit;m;0,00
pandémie;f;0,00
panel;m;0,00
panic;m;0,00
panini;m;0,00
panneton;m;0,00
panspermie;f;0,00
paolo;m;0,00
papa-cadeau;m;0,00
papamobile;f;0,00
papaver;m;0,00
papi;m;0,00
papillomavirus;m;0,00
paqson;m;0,00
paraboloïde;m;0,00
paralympique;m;0,00
parapente;m;0,00
parasitose;f;0,00
parcmètre;m;0,00
parcomètre;m;0,00
pare-balle;m;0,00
pare-boue;m;0,00
pare-feux;m;0,00
parenchyme;m;0,00
paresthésie;f;0,00
pareur;m;0,00
parlante;f;0,00
partner;m;0,00
partouzard;m;0,00
parâtre;m;0,00
parésie;f;0,00
passavant;m;0,00
passing;m;0,00
past;m;0,00
pastenague;f;0,00
pasteurella;f;0,00
pat;m;0,00
pataugeoire;f;0,00
patriarchie;f;0,00
pattern;m;0,00
pax americana;f;0,00
pc;m;0,00
peaufinage;m;0,00
peccata;m;0,00
pecnot;m;0,00
pecorino;m;0,00
peeling;m;0,00
pellagre;f;0,00
pelletage;m;0,00
pendeur;m;0,00
pendjabi;m;0,00
pennage;m;0,00
pentagramme;m;0,00
penthiobarbital;m;0,00
penthouse;m;0,00
pentothal;m;0,00
pepsine;f;0,00
peptide;m;0,00
perchlorate;m;0,00
percolation;f;0,00
perforage;m;0,00
pergélisol;m;0,00
permalloy;m;0,00
perméabilité;f;0,00
peroxydase;f;0,00
peroxyde;m;0,00
perpète;f;0,00
perrier;m;0,00
personnage-clé;m;0,00
personnalisation;f;0,00
perspiration;f;0,00
perséides;f;0,00
pessaire;m;0,00
pesse;f;0,00
pesticide;m;0,00
petit-gris;m;0,00
petit-pois;m;0,00
phalarope;m;0,00
pharmacognosie;f;0,00
pharyngite;f;0,00
phascolome;m;0,00
philatélie;f;0,00
philharmonie;f;0,00
phlébographie;f;0,00
phlébotomie;f;0,00
phosgène;m;0,00
phosphatase;f;0,00
phospholipide;m;0,00
phosphorylation;f;0,00
phot;m;0,00
photo-finish;f;0,00
photogramme;m;0,00
photographiable;f;0,00
photojournalisme;m;0,00
photomicrographie;f;0,00
photon;m;0,00
photophobie;f;0,00
photopile;f;0,00
photosensibilité;f;0,00
photostat;m;0,00
photosynthèse;f;0,00
phototaxie;f;0,00
phototype;m;0,00
phrénologie;f;0,00
phtaléine;f;0,00
phylloxera;m;0,00
phylogenèse;f;0,00
phylum;m;0,00
physiothérapie;f;0,00
phytoplancton;m;0,00
phénate;m;0,00
phénobarbital;m;0,00
phénothiazine;f;0,00
phénotype;m;0,00
phéochromocytome;m;0,00
phéromone;f;0,00
pian;m;0,00
piano-bar;m;0,00
picker;m;0,00
picsou;m;0,00
pictogramme;m;0,00
pied-d'alouette;m;0,00
pied-plat;m;0,00
piedmont;m;0,00
pier;m;0,00
piercing;m;0,00
pigeon-voyageur;m;0,00
pile-poil;f;0,00
pilot;m;0,00
pilotin;m;0,00
pin's;m;0,00
pinaillage;m;0,00
pinailleur;m;0,00
pinçage;m;0,00
pipi-room;m;0,00
pipistrelle;f;0,00
pipo;m;0,00
piqueron;m;0,00
pisiforme;m;0,00
pissoir;m;0,00
pistage;m;0,00
pistolet-mitrailleur;m;0,00
pistou;m;0,00
pit-bull;m;0,00
pita;m;0,00
pitbull;m;0,00
pitch;m;0,00
pitchounet;m;0,00
pitchounette;f;0,00
pixel;m;0,00
pizzaiolo;m;0,00
placoplâtre;m;0,00
plagioclase;m;0,00
plan-séquence;m;0,00
planelle;f;0,00
plantage;m;0,00
planétoïde;m;0,00
plasmaphérèse;f;0,00
plaste;m;0,00
plastie;f;0,00
plastifiant;m;0,00
plastification;f;0,00
plastiquage;m;0,00
plastisol;m;0,00
platebande;f;0,00
plausibilité;f;0,00
playboy;m;0,00
playon;m;0,00
plein-emploi;m;0,00
plein-temps;m;0,00
pleurnichage;m;0,00
plexi;m;0,00
pliocène;m;0,00
plion;m;0,00
plique;f;0,00
ploutocratie;f;0,00
plumée;f;0,00
pluton;m;0,00
pluviométrie;f;0,00
pléistocène;m;0,00
plénum;m;0,00
pneumoconiose;f;0,00
pneumonectomie;f;0,00
pneus-neige;m;0,00
pochtron;m;0,00
podomètre;m;0,00
pogo;m;0,00
poinsettia;f;0,00
point-clé;m;0,00
pointer;m;0,00
pointillisme;m;0,00
poisson-globe;m;0,00
poisson-épée;m;0,00
polaire;f;0,00
polarisation;f;0,00
polarité;f;0,00
polaroid;m;0,00
pole;m;0,00
policlinique;f;0,00
politisation;f;0,00
pollinisation;f;0,00
poltronnerie;f;0,00
polyacrylate;m;0,00
polyarthrite;f;0,00
polycarbonate;m;0,00
polychlorure;m;0,00
polydactylie;f;0,00
polymorphie;f;0,00
polymorphisme;m;0,00
polymère;m;0,00
polymérase;f;0,00
polysaccharide;m;0,00
polythène;m;0,00
polyuréthane;m;0,00
pom-pom-girl;f;0,00
pomelo;m;0,00
pomélo;m;0,00
pongo;m;0,00
porcin;m;0,00
porphyrie;f;0,00
porque;f;0,00
portabilité;f;0,00
portance;f;0,00
porte-aiguille;m;0,00
porte-bébé;m;0,00
porte-chapeaux;m;0,00
porte-clé;m;0,00
porte-conteneurs;m;0,00
porte-crayon;m;0,00
porte-document;m;0,00
porte-objet;m;0,00
porte-queue;m;0,00
portfolio;m;0,00
pose-la-moi;f;0,00
posemètre;m;0,00
position-clé;f;0,00
positionneur;m;0,00
positon;m;0,00
post-impressionnisme;m;0,00
post-it;m;0,00
post-partum;m;0,00
post-production;f;0,00
post-rupture;f;0,00
post-zoo;m;0,00
postage;m;0,00
postcombustion;f;0,00
postproduction;f;0,00
pot-bouille;m;0,00
potentialisation;f;0,00
potimarron;m;0,00
pouce-pied;m;0,00
poucette;f;0,00
poudreux;f;0,00
pouillé;m;0,00
pour-cent;m;0,00
pourcent;m;0,00
poursuiveur;m;0,00
practice;m;0,00
praxie;f;0,00
premier-maître;m;0,00
premium;m;0,00
première-née;f;0,00
press-book;m;0,00
pressage;m;0,00
presse-agrumes;m;0,00
presse-citron;m;0,00
presse-fruits;m;0,00
pressurisation;f;0,00
prime time;m;0,00
procaïne;f;0,00
processeur;m;0,00
proclamateur;f;0,00
procrastination;f;0,00
proctologie;f;0,00
procès-test;m;0,00
profitabilité;f;0,00
prognathisme;m;0,00
prolapsus;m;0,00
proline;f;0,00
prolongateur;m;0,00
promazine;f;0,00
pronostiqueur;m;0,00
propane;m;0,00
propergol;m;0,00
prophase;f;0,00
propolis;m;0,00
proportionnalité;f;0,00
propylène;m;0,00
prospect;m;0,00
prostatectomie;f;0,00
prostatite;f;0,00
proteus;m;0,00
prothrombine;f;0,00
protiste;m;0,00
protococcus;m;0,00
protocoque;m;0,00
protoplasme;m;0,00
protoplaste;m;0,00
protoxyde;m;0,00
protozoaire;m;0,00
protrusion;f;0,00
protège-slip;m;0,00
protège-tibia;m;0,00
protéase;f;0,00
protéinurie;f;0,00
prout;m;0,00
provider;m;0,00
provolone;m;0,00
prussik;m;0,00
prèle;f;0,00
préadolescence;f;0,00
préadolescent;f;0,00
préchauffage;m;0,00
précieuse;f;0,00
précognition;f;0,00
préconisation;f;0,00
prédation;f;0,00
prédicat;m;0,00
préfixation;f;0,00
prélavage;m;0,00
prématurité;f;0,00
prépa;f;0,00
prérentrée;f;0,00
préretraite;f;0,00
préservateur;m;0,00
présidentiel;f;0,00
présélection;f;0,00
préture;f;0,00
prévalence;f;0,00
prévisibilité;f;0,00
pseudomonas;m;0,00
psi;m;0,00
psilocybine;f;0,00
psittacose;f;0,00
psoriasis;m;0,00
psychochirurgie;f;0,00
psychokinésie;f;0,00
psychonévrose;f;0,00
psychopathie;f;0,00
psychopharmacologie;f;0,00
psychophysiologie;f;0,00
psyllium;m;0,00
ptosis;m;0,00
publieur;m;0,00
publiphone;m;0,00
publireportage;m;0,00
puffin;m;0,00
pulque;m;0,00
pulsar;m;0,00
pulso-réacteur;m;0,00
pulsoréacteur;m;0,00
puncheur;m;0,00
puncture;f;0,00
punisseur;m;0,00
punt;m;0,00
pupe;f;0,00
pupitreur;m;0,00
purgatif;m;0,00
purpura;m;0,00
putrescine;f;0,00
putt;m;0,00
putting;m;0,00
putto;m;0,00
pyralène;m;0,00
pyrexie;f;0,00
pyridoxine;f;0,00
pyrite;f;0,00
pyrolyse;f;0,00
pyroxène;m;0,00
pyréthrine;f;0,00
pécan;m;0,00
péchon;m;0,00
pédicurie;f;0,00
pédomètre;m;0,00
pékan;m;0,00
pénalisation;f;0,00
pénil;m;0,00
pénologie;f;0,00
péricarde;m;0,00
péricardite;f;0,00
